datetime,Number,population,density
2009-07-06,140,12915158.0,1.0839975786591229e-05
2009-08-06,151,12915158.0,1.1691688169823396e-05
2009-09-06,156,12915158.0,1.2078830162201655e-05
2009-10-06,143,12915158.0,1.1072260982018184e-05
2009-11-06,130,12915158.0,1.0065691801834713e-05
2009-12-06,133,12915158.0,1.0297976997261667e-05
2009-06-13,144,12915158.0,1.1149689380493835e-05
2009-06-14,120,12915158.0,9.291407817078196e-06
2009-06-15,123,12915158.0,9.523693012505151e-06
2009-06-16,145,12915158.0,1.1227117778969487e-05
2009-06-17,128,12915158.0,9.910835004883408e-06
2009-06-18,125,12915158.0,9.678549809456455e-06
2009-06-19,126,12915158.0,9.755978207932105e-06
2009-06-20,130,12915158.0,1.0065691801834713e-05
2009-06-21,130,12915158.0,1.0065691801834713e-05
2009-06-22,144,12915158.0,1.1149689380493835e-05
2009-06-23,147,12915158.0,1.138197457592079e-05
2009-06-24,158,12915158.0,1.2233686959152958e-05
2009-06-25,130,12915158.0,1.0065691801834713e-05
2009-06-26,142,12915158.0,1.0994832583542532e-05
2009-06-27,133,12915158.0,1.0297976997261667e-05
2009-06-28,116,12915158.0,8.98169422317559e-06
2009-06-29,144,12915158.0,1.1149689380493835e-05
2009-06-30,122,12915158.0,9.446264614029499e-06
2009-01-07,129,12915158.0,9.98826340335906e-06
2009-02-07,125,12915158.0,9.678549809456455e-06
2009-03-07,128,12915158.0,9.910835004883408e-06
2009-04-07,131,12915158.0,1.0143120200310364e-05
2009-05-07,130,12915158.0,1.0065691801834713e-05
2009-06-07,144,12915158.0,1.1149689380493835e-05
2009-07-07,151,12915158.0,1.1691688169823396e-05
2009-08-07,131,12915158.0,1.0143120200310364e-05
2009-09-07,155,12915158.0,1.2001401763726003e-05
2009-10-07,152,12915158.0,1.1769116568299049e-05
2009-11-07,167,12915158.0,1.2930542545433823e-05
2009-12-07,118,12915158.0,9.136551020126893e-06
2009-07-13,147,12915158.0,1.138197457592079e-05
2009-07-14,140,12915158.0,1.0839975786591229e-05
2009-07-15,119,12915158.0,9.213979418602545e-06
2009-07-16,138,12915158.0,1.0685118989639925e-05
2009-07-17,129,12915158.0,9.98826340335906e-06
2009-07-18,138,12915158.0,1.0685118989639925e-05
2009-07-19,130,12915158.0,1.0065691801834713e-05
2009-07-20,149,12915158.0,1.1536831372872093e-05
2009-07-21,137,12915158.0,1.0607690591164273e-05
2009-07-22,136,12915158.0,1.0530262192688622e-05
2009-07-23,152,12915158.0,1.1769116568299049e-05
2009-07-24,128,12915158.0,9.910835004883408e-06
2009-07-25,116,12915158.0,8.98169422317559e-06
2009-07-26,144,12915158.0,1.1149689380493835e-05
2009-07-27,146,12915158.0,1.1304546177445138e-05
2009-07-28,153,12915158.0,1.18465449667747e-05
2009-07-29,123,12915158.0,9.523693012505151e-06
2009-07-30,131,12915158.0,1.0143120200310364e-05
2009-07-31,104,12915158.0,8.05255344146777e-06
2009-01-08,131,12915158.0,1.0143120200310364e-05
2009-02-08,116,12915158.0,8.98169422317559e-06
2009-03-08,116,12915158.0,8.98169422317559e-06
2009-04-08,153,12915158.0,1.18465449667747e-05
2009-05-08,122,12915158.0,9.446264614029499e-06
2009-06-08,125,12915158.0,9.678549809456455e-06
2009-07-08,137,12915158.0,1.0607690591164273e-05
2009-08-08,138,12915158.0,1.0685118989639925e-05
2009-09-08,109,12915158.0,8.439695433846028e-06
2009-10-08,122,12915158.0,9.446264614029499e-06
2009-11-08,146,12915158.0,1.1304546177445138e-05
2009-12-08,119,12915158.0,9.213979418602545e-06
2009-08-13,153,12915158.0,1.18465449667747e-05
2009-08-14,123,12915158.0,9.523693012505151e-06
2009-08-15,124,12915158.0,9.601121410980802e-06
2009-08-16,121,12915158.0,9.368836215553848e-06
2009-08-17,137,12915158.0,1.0607690591164273e-05
2009-08-18,135,12915158.0,1.045283379421297e-05
2009-08-19,149,12915158.0,1.1536831372872093e-05
2009-08-20,130,12915158.0,1.0065691801834713e-05
2009-08-21,118,12915158.0,9.136551020126893e-06
2009-08-22,118,12915158.0,9.136551020126893e-06
2009-08-23,114,12915158.0,8.826837426224287e-06
2009-08-24,133,12915158.0,1.0297976997261667e-05
2009-08-25,127,12915158.0,9.833406606407758e-06
2009-08-26,129,12915158.0,9.98826340335906e-06
2009-08-27,154,12915158.0,1.1923973365250352e-05
2009-08-28,124,12915158.0,9.601121410980802e-06
2009-08-29,149,12915158.0,1.1536831372872093e-05
2009-08-30,150,12915158.0,1.1614259771347746e-05
2009-08-31,125,12915158.0,9.678549809456455e-06
2009-01-09,125,12915158.0,9.678549809456455e-06
2009-02-09,143,12915158.0,1.1072260982018184e-05
2009-03-09,117,12915158.0,9.05912262165124e-06
2009-04-09,135,12915158.0,1.045283379421297e-05
2009-05-09,105,12915158.0,8.129981839943422e-06
2009-06-09,114,12915158.0,8.826837426224287e-06
2009-07-09,147,12915158.0,1.138197457592079e-05
2009-08-09,141,12915158.0,1.0917404185066881e-05
2009-09-09,128,12915158.0,9.910835004883408e-06
2009-10-09,146,12915158.0,1.1304546177445138e-05
2009-11-09,143,12915158.0,1.1072260982018184e-05
2009-12-09,130,12915158.0,1.0065691801834713e-05
2009-09-13,137,12915158.0,1.0607690591164273e-05
2009-09-14,140,12915158.0,1.0839975786591229e-05
2009-09-15,133,12915158.0,1.0297976997261667e-05
2009-09-16,140,12915158.0,1.0839975786591229e-05
2009-09-17,131,12915158.0,1.0143120200310364e-05
2009-09-18,109,12915158.0,8.439695433846028e-06
2009-09-19,125,12915158.0,9.678549809456455e-06
2009-09-20,111,12915158.0,8.594552230797331e-06
2009-09-21,116,12915158.0,8.98169422317559e-06
2009-09-22,141,12915158.0,1.0917404185066881e-05
2009-09-23,142,12915158.0,1.0994832583542532e-05
2009-09-24,130,12915158.0,1.0065691801834713e-05
2009-09-25,134,12915158.0,1.037540539573732e-05
2009-09-26,125,12915158.0,9.678549809456455e-06
2009-09-27,104,12915158.0,8.05255344146777e-06
2009-09-28,128,12915158.0,9.910835004883408e-06
2009-09-29,145,12915158.0,1.1227117778969487e-05
2009-09-30,122,12915158.0,9.446264614029499e-06
2009-01-10,128,12915158.0,9.910835004883408e-06
2009-02-10,150,12915158.0,1.1614259771347746e-05
2009-03-10,129,12915158.0,9.98826340335906e-06
2009-04-10,133,12915158.0,1.0297976997261667e-05
2009-05-10,143,12915158.0,1.1072260982018184e-05
2009-06-10,133,12915158.0,1.0297976997261667e-05
2009-07-10,136,12915158.0,1.0530262192688622e-05
2009-08-10,134,12915158.0,1.037540539573732e-05
2009-09-10,115,12915158.0,8.904265824699937e-06
2009-10-10,135,12915158.0,1.045283379421297e-05
2009-11-10,141,12915158.0,1.0917404185066881e-05
2009-12-10,165,12915158.0,1.277568574848252e-05
2009-10-13,147,12915158.0,1.138197457592079e-05
2009-10-14,147,12915158.0,1.138197457592079e-05
2009-10-15,157,12915158.0,1.2156258560677306e-05
2009-10-16,144,12915158.0,1.1149689380493835e-05
2009-10-17,136,12915158.0,1.0530262192688622e-05
2009-10-18,134,12915158.0,1.037540539573732e-05
2009-10-19,147,12915158.0,1.138197457592079e-05
2009-10-20,151,12915158.0,1.1691688169823396e-05
2009-10-21,135,12915158.0,1.045283379421297e-05
2009-10-22,134,12915158.0,1.037540539573732e-05
2009-10-23,155,12915158.0,1.2001401763726003e-05
2009-10-24,151,12915158.0,1.1691688169823396e-05
2009-10-25,135,12915158.0,1.045283379421297e-05
2009-10-26,157,12915158.0,1.2156258560677306e-05
2009-10-27,148,12915158.0,1.1459402974396441e-05
2009-10-28,138,12915158.0,1.0685118989639925e-05
2009-10-29,130,12915158.0,1.0065691801834713e-05
2009-10-30,136,12915158.0,1.0530262192688622e-05
2009-10-31,133,12915158.0,1.0297976997261667e-05
2009-01-11,141,12915158.0,1.0917404185066881e-05
2009-02-11,146,12915158.0,1.1304546177445138e-05
2009-03-11,145,12915158.0,1.1227117778969487e-05
2009-04-11,147,12915158.0,1.138197457592079e-05
2009-05-11,158,12915158.0,1.2233686959152958e-05
2009-06-11,138,12915158.0,1.0685118989639925e-05
2009-07-11,148,12915158.0,1.1459402974396441e-05
2009-08-11,152,12915158.0,1.1769116568299049e-05
2009-09-11,167,12915158.0,1.2930542545433823e-05
2009-10-11,149,12915158.0,1.1536831372872093e-05
2009-11-11,152,12915158.0,1.1769116568299049e-05
2009-12-11,154,12915158.0,1.1923973365250352e-05
2009-11-13,141,12915158.0,1.0917404185066881e-05
2009-11-14,147,12915158.0,1.138197457592079e-05
2009-11-15,133,12915158.0,1.0297976997261667e-05
2009-11-16,178,12915158.0,1.378225492866599e-05
2009-11-17,150,12915158.0,1.1614259771347746e-05
2009-11-18,181,12915158.0,1.4014540124092946e-05
2009-11-19,156,12915158.0,1.2078830162201655e-05
2009-11-20,150,12915158.0,1.1614259771347746e-05
2009-11-21,173,12915158.0,1.3395112936287732e-05
2009-11-22,174,12915158.0,1.3472541334763385e-05
2009-11-23,163,12915158.0,1.2620828951531217e-05
2009-11-24,162,12915158.0,1.2543400553055564e-05
2009-11-25,162,12915158.0,1.2543400553055564e-05
2009-11-26,165,12915158.0,1.277568574848252e-05
2009-11-27,169,12915158.0,1.3085399342385126e-05
2009-11-28,133,12915158.0,1.0297976997261667e-05
2009-11-29,159,12915158.0,1.231111535762861e-05
2009-11-30,164,12915158.0,1.2698257350006867e-05
2009-01-12,178,12915158.0,1.378225492866599e-05
2009-02-12,159,12915158.0,1.231111535762861e-05
2009-03-12,153,12915158.0,1.18465449667747e-05
2009-04-12,170,12915158.0,1.3162827740860778e-05
2009-05-12,153,12915158.0,1.18465449667747e-05
2009-06-12,160,12915158.0,1.2388543756104261e-05
2009-07-12,149,12915158.0,1.1536831372872093e-05
2009-08-12,149,12915158.0,1.1536831372872093e-05
2009-09-12,173,12915158.0,1.3395112936287732e-05
2009-10-12,156,12915158.0,1.2078830162201655e-05
2009-11-12,161,12915158.0,1.2465972154579914e-05
2009-12-12,135,12915158.0,1.045283379421297e-05
2009-12-13,150,12915158.0,1.1614259771347746e-05
2009-12-14,153,12915158.0,1.18465449667747e-05
2009-12-15,151,12915158.0,1.1691688169823396e-05
2009-12-16,152,12915158.0,1.1769116568299049e-05
2009-12-17,175,12915158.0,1.3549969733239035e-05
2009-12-18,169,12915158.0,1.3085399342385126e-05
2009-12-19,167,12915158.0,1.2930542545433823e-05
2009-12-20,160,12915158.0,1.2388543756104261e-05
2009-12-21,140,12915158.0,1.0839975786591229e-05
2009-12-22,170,12915158.0,1.3162827740860778e-05
2009-12-23,167,12915158.0,1.2930542545433823e-05
2009-12-24,174,12915158.0,1.3472541334763385e-05
2009-12-25,114,12915158.0,8.826837426224287e-06
2009-12-26,142,12915158.0,1.0994832583542532e-05
2009-12-27,155,12915158.0,1.2001401763726003e-05
2009-12-28,161,12915158.0,1.2465972154579914e-05
2009-12-29,145,12915158.0,1.1227117778969487e-05
2009-12-30,161,12915158.0,1.2465972154579914e-05
2009-12-31,163,12915158.0,1.2620828951531217e-05
2010-01-01,163,13255685.0,1.2296610850363448e-05
2010-02-01,155,13255685.0,1.1693096207400824e-05
2010-03-01,124,13255685.0,9.35447696592066e-06
2010-04-01,156,13255685.0,1.1768535537771152e-05
2010-05-01,150,13255685.0,1.1315899555549185e-05
2010-06-01,162,13255685.0,1.222117151999312e-05
2010-07-01,148,13255685.0,1.116502089480853e-05
2010-08-01,157,13255685.0,1.184397486814148e-05
2010-09-01,153,13255685.0,1.1542217546660169e-05
2010-10-01,143,13255685.0,1.078782424295689e-05
2010-11-01,168,13255685.0,1.2673807502215087e-05
2010-12-01,169,13255685.0,1.2749246832585415e-05
2010-01-13,133,13255685.0,1.003343093925361e-05
2010-01-14,153,13255685.0,1.1542217546660169e-05
2010-01-15,142,13255685.0,1.0712384912586562e-05
2010-01-16,140,13255685.0,1.0561506251845906e-05
2010-01-17,108,13255685.0,8.147447679995414e-06
2010-01-18,154,13255685.0,1.1617656877030497e-05
2010-01-19,186,13255685.0,1.403171544888099e-05
2010-01-20,175,13255685.0,1.3201882814807383e-05
2010-01-21,164,13255685.0,1.2372050180733776e-05
2010-01-22,146,13255685.0,1.1014142234067873e-05
2010-01-23,154,13255685.0,1.1617656877030497e-05
2010-01-24,151,13255685.0,1.1391338885919513e-05
2010-01-25,168,13255685.0,1.2673807502215087e-05
2010-01-26,183,13255685.0,1.3805397457770005e-05
2010-01-27,170,13255685.0,1.2824686162955743e-05
2010-01-28,169,13255685.0,1.2749246832585415e-05
2010-01-29,176,13255685.0,1.3277322145177711e-05
2010-01-30,155,13255685.0,1.1693096207400824e-05
2010-01-31,167,13255685.0,1.2598368171844759e-05
2010-01-02,188,13255685.0,1.4182594109621646e-05
2010-02-02,156,13255685.0,1.1768535537771152e-05
2010-03-02,187,13255685.0,1.4107154779251318e-05
2010-04-02,149,13255685.0,1.1240460225178858e-05
2010-05-02,180,13255685.0,1.3579079466659022e-05
2010-06-02,133,13255685.0,1.003343093925361e-05
2010-07-02,153,13255685.0,1.1542217546660169e-05
2010-08-02,185,13255685.0,1.3956276118510661e-05
2010-09-02,170,13255685.0,1.2824686162955743e-05
2010-10-02,176,13255685.0,1.3277322145177711e-05
2010-11-02,184,13255685.0,1.3880836788140333e-05
2010-12-02,165,13255685.0,1.2447489511104104e-05
2010-02-13,166,13255685.0,1.2522928841474432e-05
2010-02-14,142,13255685.0,1.0712384912586562e-05
2010-02-15,149,13255685.0,1.1240460225178858e-05
2010-02-16,141,13255685.0,1.0636945582216234e-05
2010-02-17,156,13255685.0,1.1768535537771152e-05
2010-02-18,150,13255685.0,1.1315899555549185e-05
2010-02-19,151,13255685.0,1.1391338885919513e-05
2010-02-20,151,13255685.0,1.1391338885919513e-05
2010-02-21,128,13255685.0,9.656234287401971e-06
2010-02-22,161,13255685.0,1.2145732189622791e-05
2010-02-23,162,13255685.0,1.222117151999312e-05
2010-02-24,133,13255685.0,1.003343093925361e-05
2010-02-25,147,13255685.0,1.1089581564438202e-05
2010-02-26,163,13255685.0,1.2296610850363448e-05
2010-02-27,148,13255685.0,1.116502089480853e-05
2010-02-27,148,13255685.0,1.116502089480853e-05
2010-02-28,152,13255685.0,1.1466778216289841e-05
2010-01-03,152,13255685.0,1.1466778216289841e-05
2010-02-03,143,13255685.0,1.078782424295689e-05
2010-03-03,170,13255685.0,1.2824686162955743e-05
2010-04-03,121,13255685.0,9.128158974809677e-06
2010-04-03,210,13255685.0,1.5842259377768858e-05
2010-05-03,161,13255685.0,1.2145732189622791e-05
2010-06-03,173,13255685.0,1.3051004154066726e-05
2010-07-03,123,13255685.0,9.279037635550332e-06
2010-08-03,140,13255685.0,1.0561506251845906e-05
2010-09-03,141,13255685.0,1.0636945582216234e-05
2010-10-03,149,13255685.0,1.1240460225178858e-05
2010-11-03,145,13255685.0,1.0938702903697545e-05
2010-12-03,148,13255685.0,1.116502089480853e-05
2010-03-13,118,13255685.0,8.901840983698692e-06
2010-03-14,167,13255685.0,1.2598368171844759e-05
2010-03-15,164,13255685.0,1.2372050180733776e-05
2010-03-16,139,13255685.0,1.0486066921475578e-05
2010-03-17,162,13255685.0,1.222117151999312e-05
2010-03-18,142,13255685.0,1.0712384912586562e-05
2010-03-19,175,13255685.0,1.3201882814807383e-05
2010-03-20,181,13255685.0,1.365451879702935e-05
2010-03-21,153,13255685.0,1.1542217546660169e-05
2010-03-22,138,13255685.0,1.041062759110525e-05
2010-03-23,183,13255685.0,1.3805397457770005e-05
2010-03-24,171,13255685.0,1.2900125493326072e-05
2010-03-25,184,13255685.0,1.3880836788140333e-05
2010-03-26,153,13255685.0,1.1542217546660169e-05
2010-03-27,148,13255685.0,1.116502089480853e-05
2010-03-28,166,13255685.0,1.2522928841474432e-05
2010-03-29,145,13255685.0,1.0938702903697545e-05
2010-03-30,151,13255685.0,1.1391338885919513e-05
2010-03-31,150,13255685.0,1.1315899555549185e-05
2010-01-04,148,13255685.0,1.116502089480853e-05
2010-02-04,165,13255685.0,1.2447489511104104e-05
2010-03-04,143,13255685.0,1.078782424295689e-05
2010-04-04,135,13255685.0,1.0184309599994267e-05
2010-05-04,139,13255685.0,1.0486066921475578e-05
2010-06-04,145,13255685.0,1.0938702903697545e-05
2010-07-04,158,13255685.0,1.1919414198511808e-05
2010-08-04,148,13255685.0,1.116502089480853e-05
2010-09-04,160,13255685.0,1.2070292859252465e-05
2010-10-04,159,13255685.0,1.1994853528882137e-05
2010-11-04,141,13255685.0,1.0636945582216234e-05
2010-12-04,151,13255685.0,1.1391338885919513e-05
2010-04-13,137,13255685.0,1.0335188260734923e-05
2010-04-14,153,13255685.0,1.1542217546660169e-05
2010-04-15,157,13255685.0,1.184397486814148e-05
2010-04-16,151,13255685.0,1.1391338885919513e-05
2010-04-17,132,13255685.0,9.957991608883284e-06
2010-04-18,140,13255685.0,1.0561506251845906e-05
2010-04-19,149,13255685.0,1.1240460225178858e-05
2010-04-20,144,13255685.0,1.0863263573327217e-05
2010-04-21,146,13255685.0,1.1014142234067873e-05
2010-04-22,153,13255685.0,1.1542217546660169e-05
2010-04-23,138,13255685.0,1.041062759110525e-05
2010-04-24,145,13255685.0,1.0938702903697545e-05
2010-04-25,143,13255685.0,1.078782424295689e-05
2010-04-26,149,13255685.0,1.1240460225178858e-05
2010-04-27,137,13255685.0,1.0335188260734923e-05
2010-04-28,145,13255685.0,1.0938702903697545e-05
2010-04-29,153,13255685.0,1.1542217546660169e-05
2010-04-30,154,13255685.0,1.1617656877030497e-05
2010-01-05,160,13255685.0,1.2070292859252465e-05
2010-02-05,140,13255685.0,1.0561506251845906e-05
2010-03-05,160,13255685.0,1.2070292859252465e-05
2010-04-05,153,13255685.0,1.1542217546660169e-05
2010-05-05,133,13255685.0,1.003343093925361e-05
2010-06-05,143,13255685.0,1.078782424295689e-05
2010-07-05,147,13255685.0,1.1089581564438202e-05
2010-08-05,165,13255685.0,1.2447489511104104e-05
2010-09-05,150,13255685.0,1.1315899555549185e-05
2010-10-05,146,13255685.0,1.1014142234067873e-05
2010-11-05,136,13255685.0,1.0259748930364595e-05
2010-12-05,150,13255685.0,1.1315899555549185e-05
2010-05-13,136,13255685.0,1.0259748930364595e-05
2010-05-14,145,13255685.0,1.0938702903697545e-05
2010-05-15,154,13255685.0,1.1617656877030497e-05
2010-05-16,152,13255685.0,1.1466778216289841e-05
2010-05-17,166,13255685.0,1.2522928841474432e-05
2010-05-18,124,13255685.0,9.35447696592066e-06
2010-05-19,145,13255685.0,1.0938702903697545e-05
2010-05-20,144,13255685.0,1.0863263573327217e-05
2010-05-21,159,13255685.0,1.1994853528882137e-05
2010-05-22,123,13255685.0,9.279037635550332e-06
2010-05-23,143,13255685.0,1.078782424295689e-05
2010-05-24,160,13255685.0,1.2070292859252465e-05
2010-05-25,146,13255685.0,1.1014142234067873e-05
2010-05-26,148,13255685.0,1.116502089480853e-05
2010-05-27,176,13255685.0,1.3277322145177711e-05
2010-05-28,136,13255685.0,1.0259748930364595e-05
2010-05-29,154,13255685.0,1.1617656877030497e-05
2010-05-30,135,13255685.0,1.0184309599994267e-05
2010-05-31,154,13255685.0,1.1617656877030497e-05
2010-01-06,155,13255685.0,1.1693096207400824e-05
2010-02-06,155,13255685.0,1.1693096207400824e-05
2010-03-06,146,13255685.0,1.1014142234067873e-05
2010-04-06,167,13255685.0,1.2598368171844759e-05
2010-05-06,145,13255685.0,1.0938702903697545e-05
2010-06-06,129,13255685.0,9.731673617772299e-06
2010-07-06,151,13255685.0,1.1391338885919513e-05
2010-08-06,155,13255685.0,1.1693096207400824e-05
2010-09-06,132,13255685.0,9.957991608883284e-06
2010-10-06,128,13255685.0,9.656234287401971e-06
2010-11-06,135,13255685.0,1.0184309599994267e-05
2010-12-06,138,13255685.0,1.041062759110525e-05
2010-06-13,145,13255685.0,1.0938702903697545e-05
2010-06-14,124,13255685.0,9.35447696592066e-06
2010-06-15,162,13255685.0,1.222117151999312e-05
2010-06-16,160,13255685.0,1.2070292859252465e-05
2010-06-17,146,13255685.0,1.1014142234067873e-05
2010-06-18,152,13255685.0,1.1466778216289841e-05
2010-06-19,116,13255685.0,8.750962322958036e-06
2010-06-20,145,13255685.0,1.0938702903697545e-05
2010-06-21,162,13255685.0,1.222117151999312e-05
2010-06-22,153,13255685.0,1.1542217546660169e-05
2010-06-23,126,13255685.0,9.505355626661316e-06
2010-06-24,146,13255685.0,1.1014142234067873e-05
2010-06-25,120,13255685.0,9.052719644439349e-06
2010-06-26,143,13255685.0,1.078782424295689e-05
2010-06-27,112,13255685.0,8.449205001476725e-06
2010-06-28,130,13255685.0,9.807112948142627e-06
2010-06-29,124,13255685.0,9.35447696592066e-06
2010-06-30,124,13255685.0,9.35447696592066e-06
2010-01-07,136,13255685.0,1.0259748930364595e-05
2010-02-07,127,13255685.0,9.580794957031643e-06
2010-03-07,131,13255685.0,9.882552278512955e-06
2010-04-07,106,13255685.0,7.996569019254757e-06
2010-05-07,144,13255685.0,1.0863263573327217e-05
2010-06-07,173,13255685.0,1.3051004154066726e-05
2010-07-07,146,13255685.0,1.1014142234067873e-05
2010-08-07,127,13255685.0,9.580794957031643e-06
2010-09-07,144,13255685.0,1.0863263573327217e-05
2010-10-07,118,13255685.0,8.901840983698692e-06
2010-11-07,114,13255685.0,8.600083662217381e-06
